id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
782,6.109195376848237e-12,1.69667597346105e-16,6.782775886906426e-12,4.132307797974818e-11,5.2944831618026873e-14,2.807019244210447e-12,6.8955900905144765e-12,5.607619541574285e-14,9.172788677555627e-16,6.926050556518165e-12,3.5658390667271334e-14,1.8053759319719477e-10,3.875593810739984e-15,4.115967295019592e-15,1.99752506442192e-14,1.1052094669239888e-13,8.035044002113331e-17,1.6956141755217078e-13,8.609578600109095e-08,8.814717218797715e-15,6.248938609240408e-13,4.240720525744127e-12,3.7182398086323407e-10,1.3756176079438447e-11,0.9999997316301715,5.591680321845251e-13,5.173595828325788e-16,3.8232383462226535e-12,5.761005340864053e-10,5.8993717559832925e-08,6.290167505582943e-11,1.210897258994136e-15,8.042418564357019e-16,1.9540636658497674e-11,7.973170187061716e-12,2.8465397192594943e-13,3.000616055916598e-14,7.512997369582464e-11,1.0761336186308706e-10,2.7207077067497364e-12,3.1027956262905206e-13,3.1666826332689667e-16,2.342801327055321e-13,8.609968980355866e-08,1.4222232770631024e-14,3.8545021551222636e-16,2.3136636493806444e-11,2.7389922597153423e-14,7.063899634549936e-09,3.3760504541096577e-13,1.924016944957198e-15,5.73283394587856e-12,3.431722989861289e-12,1.5509224584372208e-10,4.1727685009521654e-12,2.4474364912939406e-14,6.909306887482536e-14,1.4263416793981271e-12,2.9091177702407577e-14,1.4550968913994827e-13,3.9459990548258787e-10,6.770735895026133e-10,1.6257671419177902e-11,2.7375404403120573e-14,1.9772194771292269e-16,1.2865204855605513e-11,1.1619812401347494e-13,3.6342814734813995e-10,4.925747672129977e-10,8.175179445639688e-13,3.4443876062390967e-10,1.556803982905821e-10,2.945314782720356e-13,9.317173807246973e-11,5.576603547466398e-15,9.441326012587846e-10,2.0008223790402765e-09,4.451291059885635e-14,4.804682371263036e-16,2.265113688446191e-08,5.992983529999325e-13,7.73417627493791e-13,9.22482113487061e-15,6.592914811799101e-18,8.675003644509104e-18,2.855315541094966e-13,3.666182260146216e-11,4.3108073520345785e-14,1.7539719787311135e-11,3.2272679275045876e-12,3.3385237860501235e-11,5.430206057399335e-14,1.537915787258003e-10,1.1868258532012962e-11,1.7888472265213882e-16,3.320454102481751e-14,1.045406082232764e-11,7.2693963691970106e-12,9.511563843983075e-14
783,6.412220495249789e-14,3.9712887955711464e-15,1.8704447947118557e-14,3.1498015114369782e-12,4.8178734195111174e-14,2.2751566375437447e-16,1.0425347733547064e-12,2.8811714211268083e-12,2.2448506607933863e-14,2.099046733645104e-15,3.4022856683404553e-12,4.6432639626636334e-11,7.349909893796608e-10,1.9895339022367065e-11,6.420122509896975e-12,1.1906137223524315e-15,5.125298347945137e-17,2.97601615829734e-10,8.84643663940557e-15,4.153469775268418e-13,3.359921370501775e-14,8.680102189031709e-15,6.73675471613836e-14,9.140393703296897e-14,7.619183188239204e-15,5.073439083944194e-13,8.57474740053602e-13,2.3297420674786984e-17,1.3599767912141195e-10,1.6009152957391704e-15,1.4124475110826132e-11,5.2828365961688855e-14,1.0574180290734428e-13,1.0656541614570648e-12,2.18175630688959e-13,3.051917427762844e-14,8.549934600135344e-12,7.87224998603243e-15,1.8057054216282384e-14,4.8795408583204064e-14,3.612732672254528e-17,3.7801080457747365e-15,2.4019654667936976e-15,3.2526940384465453e-12,7.800087107756237e-15,4.377416647947889e-11,3.423635588919021e-12,9.272718216197238e-14,2.9515308766670373e-12,2.4019094212338103e-13,1.660765700742634e-13,1.997456414868886e-14,0.9999999726735952,2.8122634598164746e-10,1.1220667686667747e-14,1.1451444320975537e-14,4.210024656304919e-17,8.994611809700038e-14,4.2394401801637355e-13,1.0113981188727239e-15,1.8514150398945494e-11,1.778716040801945e-14,3.4663155861586536e-11,7.115796023972539e-14,1.8923614263191083e-14,3.169923153748824e-13,1.4937836451119172e-10,1.5222625123089365e-12,1.5930576892562466e-16,2.1479704307333907e-08,8.558295848723043e-14,2.418897901563427e-14,6.3429936152719425e-18,1.535087530372162e-11,8.086568176510148e-15,2.6121244305222457e-11,1.3792136325163157e-15,2.383586895027364e-15,7.343498847097192e-17,1.1604175216784718e-09,4.2394349360821125e-12,2.0514400016650473e-09,1.0261191661326641e-13,5.200441293979785e-11,3.3470294847914212e-15,1.5108746081117392e-12,1.1550456906265033e-10,9.147541262018668e-16,1.7762123300755398e-15,2.6522596269006016e-13,2.415369222996573e-15,5.452545474832957e-12,5.610121744754474e-10,1.208748561238245e-12,5.709389307237898e-13,1.3348776905179046e-13,2.980188977721469e-11,1.737241694168478e-17,3.0356799447706137e-12
786,1.2121750934109672e-14,1.1306032952836173e-13,1.1533057080029772e-08,1.489172750582031e-12,2.788199342725822e-14,7.406917033210128e-11,1.031117042752919e-14,1.5175168259025785e-11,7.23604720975676e-16,6.721183218047501e-16,4.866610441016254e-10,5.682912745264826e-16,2.542704713033015e-15,7.392988893141447e-16,2.1878724704686525e-13,2.5184514913027316e-14,1.8313219100197232e-14,1.606185362094399e-10,3.0946331180576207e-15,4.160270119846585e-14,2.0729385031249148e-16,4.911269093025846e-11,1.7762012707893685e-15,1.0401174366539357e-13,1.4028828254545215e-15,1.7888303627931164e-13,2.2659645190797067e-10,1.1037492440066838e-09,5.911318261506687e-11,1.4189438074065544e-14,9.816816119631321e-11,4.750161300965508e-12,1.045567255657447e-11,2.2932876801579877e-16,1.933810950406329e-09,1.0719952016816223e-13,3.1857802424173727e-13,6.974661581167159e-15,2.0944383272785704e-11,8.72504868321342e-14,9.379533656720463e-12,2.8083448904451475e-14,0.9999973272009754,3.054188737316479e-11,4.465851905029181e-10,2.3250042012418112e-12,3.9357269657798846e-16,6.626723423794336e-13,7.306888432817627e-18,7.619605096049404e-13,3.483912735668446e-10,7.245007562714528e-12,1.1257201730897444e-12,7.483008250947499e-16,5.305974673794328e-16,6.2626341263007744e-18,6.552773146145004e-14,4.549393015285453e-11,1.3260047435785525e-09,5.056621319118545e-12,5.651096439788645e-13,6.171133477463896e-08,6.157601638512871e-15,1.0800847927018245e-11,6.05470357850642e-13,5.0021519429240733e-17,2.1417465821083537e-06,6.862567220989308e-12,1.3802663971655308e-12,1.9880805173962264e-11,1.2373663101042574e-17,5.062148731003066e-15,1.8644919066043146e-11,1.1410658195987999e-07,5.209209487675873e-15,1.0870649701473293e-10,7.086592916404747e-14,6.984155083157562e-12,6.622619953819779e-15,1.720517849006694e-15,9.952851332310314e-16,3.352830632282389e-07,2.480551498450353e-12,1.143758779174657e-09,5.533353158349956e-13,1.559508485908658e-13,4.3338639610733005e-10,1.0636714624657524e-11,5.864457492764267e-12,1.1286409780085832e-12,1.672918215768272e-10,1.0011763569675468e-14,4.625911783796506e-13,2.2741161426071256e-17,7.979806885101968e-12,9.853354622869393e-14,8.39595748585085e-15,3.5631833255171e-13,2.669643366517191e-14
790,9.128273492042186e-10,2.2214293248852706e-10,3.7409295249214484e-11,3.4599886526471316e-09,6.410505632340415e-11,2.2465352857174665e-13,7.787663623440854e-10,7.800753562207394e-08,2.8670369907803408e-09,6.435426314221362e-11,1.7725315994426958e-10,4.047397385326858e-06,2.064691106218574e-08,4.76922451988723e-08,6.740557327148505e-09,1.1967291203392417e-12,2.4453940680314058e-14,0.999637647661271,9.758264954856016e-12,4.910009605252965e-10,2.9215962686197853e-10,1.1520702481205723e-13,1.2777286785186958e-13,4.7545773537933305e-12,1.0259911269657941e-12,5.398482716423259e-11,2.2758171551139195e-08,1.2132613921780259e-12,1.9986168993897545e-10,1.1870786437219143e-12,1.0157755145886212e-10,2.087641174784977e-13,1.1699704544788216e-11,1.073170535398729e-09,2.2238937961226675e-08,1.4339634548017892e-12,5.955450575492547e-13,1.457005983802735e-12,4.592551576961487e-11,5.65921590826907e-13,1.7612471343953357e-13,2.1100461060892584e-10,1.0036131935495152e-11,4.8871468421627905e-12,1.438594826494883e-11,6.498663909889158e-10,2.088287021990338e-09,2.0338205442429527e-08,4.559194210471032e-07,7.909742598162784e-09,8.233183448070619e-09,2.2688376448998892e-13,0.0003569738729520785,7.058880035468594e-08,1.0684599022717357e-11,1.02895042613329e-11,4.2814074062995947e-14,7.400745930020544e-11,2.761531143965591e-08,5.2530863230288245e-11,1.6631246816524826e-09,5.847731938368808e-12,1.3928580647959383e-09,1.9199433530827918e-11,1.3372490807916255e-12,5.809592545703378e-11,5.879252864929117e-09,1.914717590245429e-12,6.311945060151987e-12,4.725470242021241e-09,4.0094914484509043e-13,7.493475026041413e-13,1.0092404328028328e-14,9.839221399882212e-09,1.381670860781527e-10,1.43782864610931e-09,4.2979574428902786e-12,1.6333801431792117e-13,3.1205822283707176e-13,1.2875624492269691e-08,1.929066350669931e-09,3.046704170582914e-08,3.8850331905861364e-11,2.863093881162746e-07,2.5118762659723383e-11,4.947882487624893e-10,1.3006605517309633e-07,3.565624962400739e-11,6.7312783460975e-12,6.033578396398516e-09,3.39335012232413e-13,1.1328623135163895e-08,1.188558892136953e-09,5.251517760974458e-10,1.9721898410213676e-08,1.86889641587874e-09,1.019783671342897e-11,1.0732379689896634e-14,2.756501750124801e-10
791,2.4672992365070267e-09,4.2179716172981467e-10,0.999877199259386,1.7079694428068504e-07,9.95474264905515e-12,7.72099066845422e-09,2.7878227481129044e-08,1.3319053457999548e-11,7.05478497270267e-11,3.645716705102651e-12,1.2217290601288126e-10,4.7372324401901415e-11,1.0540975017618671e-12,1.8408146955240018e-13,9.302220157128933e-13,1.1521677631928563e-10,1.2816657733156976e-12,2.7929625853870085e-09,4.0843437764008587e-13,4.444124744297109e-09,2.0151387223049385e-10,1.5078634215849872e-07,7.26699670563389e-12,7.81252586260313e-08,3.734745605176162e-09,6.491015050057706e-08,2.3262147046581787e-14,2.485803752158883e-07,2.5249316474308764e-10,3.1440507630963697e-09,3.4565628712757488e-06,8.661167115825014e-07,7.708927672131071e-10,3.948000219293391e-10,1.3442749749967445e-05,3.01160483199738e-12,2.9564743749115586e-12,5.196837442162282e-09,5.2810418248542114e-08,4.0970314546700113e-07,1.6425103412295826e-06,1.1904462624070757e-11,1.1274386506313641e-07,4.60134348894052e-09,8.135662369978225e-10,1.3548700794350428e-07,8.540659263735715e-12,1.075201200135323e-09,6.790665360661387e-14,2.4386234803526487e-13,1.9975543683377177e-07,7.1972526635631575e-12,7.217464011868384e-12,1.493830881132913e-13,1.880096107894261e-10,1.099474961634497e-11,2.0024167926038299e-13,1.9626268144216673e-08,2.68439073735016e-09,2.3624555457155185e-07,3.711903731532672e-08,4.070842233776058e-08,3.5316965940801863e-12,2.0908686161744635e-14,8.563807914425521e-12,2.3127028915227274e-09,2.544406909451718e-09,2.654923751165661e-08,2.303611362278991e-07,5.5118709633093665e-12,1.81418683292126e-11,1.806734932128635e-13,3.465554188675047e-08,3.70713932615969e-10,6.049586874795637e-14,8.42683486940693e-13,1.6029816377506778e-08,2.80490381229427e-12,3.04564512173352e-13,6.458772072011626e-10,1.0419712093570026e-13,9.346166243362203e-05,7.736554273916631e-09,2.571356030788376e-13,6.699302696718114e-10,2.2919567927871028e-09,5.304428194625476e-10,2.2541458253903503e-08,6.754844120785156e-13,5.129947569025363e-10,7.515682066539272e-06,3.570598544194176e-13,1.2284880707806792e-12,4.706741182148798e-14,1.9557659100159017e-09,8.933894276794775e-12,3.0028107481090944e-08,7.281336704166718e-10,8.312760390826487e-09
795,1.3217211435777132e-11,8.150173328998195e-13,3.893018895327612e-11,1.0368421754474624e-12,2.092405975273252e-11,5.5000046396957144e-15,3.105885078213467e-13,2.525216161828331e-10,3.8521138472921215e-13,1.950964591346857e-15,1.865330642714689e-10,4.346850615033757e-11,3.8704358689291596e-13,7.505308776776339e-15,4.583016266396272e-13,8.679119302916867e-16,6.256304645745445e-14,2.3651115120306932e-12,3.102837661960836e-13,3.2694943589434894e-12,7.569197996922074e-16,5.889340184313052e-14,4.392970030910505e-17,3.9169000717004975e-14,1.6916193468998085e-14,1.7522904149599663e-13,3.182868407489541e-11,1.4289108560728782e-12,5.984323444267887e-13,6.748839111581974e-16,1.018847447559449e-09,1.4097412970023868e-14,2.887371830384012e-13,1.4527761068887008e-16,1.0078702047363982e-12,1.8062805769430604e-13,4.094014664725948e-13,1.1796854487565379e-14,4.0847143190971216e-14,2.013534616575282e-15,8.113975850900457e-13,1.174425966752599e-16,3.1881100067157824e-10,2.0691514856021155e-10,1.0042486641389913e-12,1.1567886165114157e-11,1.0492950077866601e-16,6.601121023330825e-13,3.47664974748423e-14,1.1005753853640588e-10,9.946041451032335e-14,1.069544100030086e-17,7.900280606511125e-11,1.0042828816606347e-14,5.0532216902488684e-17,3.7073834783374904e-17,2.1090290436572815e-16,1.3909670106104278e-12,5.055240398481521e-09,9.733749757818935e-14,3.5272744751445544e-13,1.4536183205058776e-11,1.1271952523042671e-13,2.5097225331881326e-12,3.3091412680389705e-13,5.204454994618892e-15,1.4040274548275818e-13,1.448504820478988e-10,4.884852607295783e-13,2.87943810368362e-08,5.961642906841052e-14,1.5495063840794317e-11,1.018659600054508e-15,0.999999924069725,1.669275552031616e-17,1.852200015671913e-12,1.006858673801264e-12,2.1536841141341742e-15,2.1560033656205356e-17,1.4197915541214048e-14,1.0886301229283727e-16,1.5893165730384773e-08,2.4423938277418507e-12,3.538829604662145e-11,8.728379313642572e-15,3.349929753677662e-09,1.8429996365643135e-08,7.311835053786416e-13,1.6943524880625836e-14,4.888491030567176e-10,4.1105295651998505e-11,1.5505929932080093e-13,7.79281530779931e-10,1.0340586122447216e-14,3.341595478980472e-10,8.772178169164724e-12,1.840571765169229e-10,2.9400184811611393e-16,4.0056473341671335e-13
799,6.218723865992973e-15,1.3149233091588564e-15,1.0994056846200808e-11,3.2807993377460924e-11,7.688312440740776e-15,3.403077032191258e-14,2.6455795086119638e-12,1.2370518894272538e-14,7.066741416710769e-14,4.367574872099759e-15,7.734332877991921e-14,1.9952042404175242e-13,6.257028164631299e-13,1.137830794263062e-16,4.4888114425656196e-14,2.4275707054170998e-14,8.43874493218738e-15,4.491731294831306e-14,2.2565163877006916e-12,2.811522297285222e-14,1.3126427153468038e-16,1.3172249502598076e-12,1.1792004547350713e-12,5.895465934569313e-11,1.2565260769620444e-11,2.0920417942158083e-11,1.2036777380736693e-14,5.416364969911081e-10,4.235714103455353e-13,1.6090131177014862e-13,1.2717744947412259e-11,1.938319933011684e-14,7.759718035577776e-16,1.1409159272165772e-16,2.4110379998705085e-11,2.4898975391369843e-15,1.6548960469799364e-09,1.6040061280333512e-12,6.045792666632824e-11,2.4066789048316107e-10,3.681986716440049e-12,5.741570244103767e-15,3.6111980944344835e-14,7.753602995416468e-08,1.4235287436206926e-15,2.7689365121552605e-12,6.737023688084974e-15,3.67831695575755e-11,1.6381741576332354e-13,3.293247996319212e-15,3.7261136265123475e-13,3.944912113613806e-14,1.6638032765098878e-10,1.2666746407154265e-15,2.6880943398876655e-12,3.09409373307754e-17,2.5715411953113104e-17,1.7192298760048707e-10,3.611548464879074e-11,3.95799422738068e-12,2.13305608039409e-10,5.664989808589496e-11,2.941335216514456e-09,6.161336218720912e-12,5.442562304787061e-16,2.782726898951749e-15,2.2959934798508903e-10,3.0680495583496155e-10,6.025366339929524e-16,5.171793869298543e-11,2.465108124765724e-12,3.226240208800568e-13,4.6123050108543035e-14,1.5275030426412895e-08,4.3680604221352247e-17,6.097172177146538e-14,3.4070588330567016e-10,1.2054823373901745e-11,3.711895185882709e-16,5.115265065799947e-10,5.501447053779327e-15,1.2395671777193436e-13,6.659079627359839e-13,2.1447862661533216e-12,4.689239646445191e-17,3.6795633614415035e-11,2.3176861374765172e-12,1.9676956092158468e-11,2.7492401246543722e-14,1.5809217758040914e-12,4.67643073193616e-15,1.995469930962716e-14,7.95357624644586e-14,4.780143002103857e-16,2.551068905332853e-14,7.236722319842536e-12,0.9999998993385805,3.8399087345481416e-13,3.842468034273636e-14
804,1.0952937750209508e-13,9.7673200063654e-14,1.5846530043319406e-13,2.7857853924440777e-11,1.9877402273785504e-13,7.438243372760942e-13,4.351316538064442e-15,9.875935843631171e-13,5.720069603401565e-12,1.189393297210448e-12,5.527338295723112e-11,2.515441872789686e-16,5.674586490668418e-13,1.6781549791676361e-12,7.813633729133096e-11,9.880259226942675e-14,1.1120723280578376e-10,4.554430076882947e-13,6.0873288614294196e-15,2.38681561028077e-13,2.5083260582140017e-15,3.3406692965868804e-11,8.604160576401125e-13,1.3942568651525267e-15,2.2624615205901337e-16,3.521162998890671e-14,2.1676144651113555e-09,9.665332512543747e-09,2.8665159714333258e-15,4.616411147362076e-17,1.0553969443516385e-14,2.383580368036868e-09,2.9987368735203156e-10,8.665979223496535e-13,1.451601296332883e-10,1.5202817278076586e-13,4.897632833321637e-11,1.5519714493450155e-14,3.464559703655897e-13,1.8160938298730177e-12,1.7463157854897195e-13,1.1349551491302015e-09,1.222219755194354e-09,1.591652023703227e-14,9.407991821964313e-12,1.536652720822171e-10,1.2213650853848352e-10,1.6160253479129908e-13,5.914814218695844e-15,4.915187789192983e-13,7.33651514360406e-08,6.379106829032545e-09,1.6478315901240155e-11,4.837764444782278e-13,3.389753147445293e-13,2.4952115787465453e-12,8.160736736059229e-11,8.5133908419251e-14,5.246391617379862e-11,5.310149089518535e-13,2.2977126426804938e-14,8.103911553727663e-13,4.745415496715063e-13,9.706723306925924e-11,2.1191057685669047e-09,4.622455029888403e-15,2.0393683306846563e-10,2.1663676994218827e-14,4.272380412402043e-12,1.3146486783926335e-12,1.1712340782837672e-18,3.9901370774317044e-16,1.529660326568354e-11,1.9755264060051753e-11,4.941971086550987e-11,7.276378520935414e-10,3.2974877519568067e-14,3.130604250786605e-11,7.067759118274925e-10,2.503953190298132e-13,7.655194640529637e-13,1.183889336025619e-13,1.1116154281510884e-12,0.9999998967655652,6.781031051914265e-10,3.475321103195293e-14,1.2339421979525863e-13,3.8686777105483763e-14,6.801597874026151e-11,1.5359027352542654e-14,1.6343587567037527e-14,2.046908586411111e-13,4.309211860372928e-15,8.305285384576434e-15,1.054397026823672e-10,6.302035974930797e-14,8.019127899256258e-10,2.618701254493969e-11,5.9676427689357765e-15
814,2.305537972830809e-21,6.480535507463294e-19,1.873104929917502e-22,5.695109211247872e-24,5.282387887048319e-14,7.219149468941655e-14,2.286198699854624e-24,1.2916695529971627e-17,2.472950861091229e-23,9.010437615005524e-14,2.657293783238626e-13,4.422987074146855e-19,5.624923318357903e-20,1.0007665311506737e-12,2.8101158006618353e-15,4.431002908194885e-14,3.383298126565873e-11,1.804183273504392e-20,7.963768402107566e-15,2.3346456240819318e-23,4.151295947284291e-19,2.6164009851385373e-10,5.319192875313816e-07,6.568928597589752e-16,3.894768375876579e-17,3.041307758665304e-11,4.205410095208229e-10,2.7177262985975567e-15,7.851281812640549e-14,2.7902269999692277e-09,1.1182857085936555e-20,8.105881484978888e-13,1.2955567668498625e-15,9.92046783038536e-11,2.162913694702447e-17,3.0587967762750965e-13,2.63919625254936e-19,3.120728838539102e-21,3.161973364428859e-15,3.5840278678700005e-19,1.8340908849309738e-21,1.8062749555044939e-16,2.948841080369115e-17,2.89293305525533e-19,3.153399686860048e-14,6.202131434293754e-21,5.465578732548876e-08,1.6196592968016555e-20,1.2566848811740206e-20,1.3752989905912712e-10,2.296527538728083e-20,2.8420050095919093e-09,9.418799209872832e-19,2.636911168625363e-11,2.7778208317525797e-13,2.5203177886135206e-14,5.3102153401258665e-08,7.2859808676528e-19,9.599736792588631e-25,8.464139889929168e-21,2.0522943774384354e-20,3.3125780923118246e-16,1.1610345553070608e-13,7.293408860102459e-16,1.0046553822283325e-10,2.603122063988486e-13,1.390569642451592e-10,3.221836560574157e-16,4.2827369258192595e-16,9.442322194348973e-17,2.6984408338151677e-12,9.945866419269127e-14,1.7016957066408113e-08,1.6567366013784523e-16,7.591769084641273e-10,2.6716122100109435e-10,2.8774863115597007e-25,2.2094416969294695e-09,1.1315312649024e-09,5.178672431477287e-19,6.228142505165686e-14,2.754464376104208e-24,1.050657097811803e-22,2.1126142170380314e-12,9.164468011069185e-19,5.026587646547798e-25,4.817880391734712e-22,1.3000057592820635e-17,0.9999993317582014,7.30842004610374e-23,4.429163488192892e-19,4.351167768546191e-17,2.8311209765752826e-15,7.924017341685171e-14,9.951699737983826e-23,3.9557215322873646e-21,9.77771679315163e-21,2.905089173435219e-10,4.56510825412734e-19
817,1.52543592662539e-11,4.109081129583472e-10,4.09492633598028e-18,5.333338692000132e-15,3.0602738322295494e-11,3.600898181602153e-14,1.8536730293344727e-12,1.1697729960697842e-13,3.516369173590134e-14,0.9999999971577105,1.6028677163587354e-18,1.068110309712919e-12,8.470726593851429e-19,2.609220530253213e-12,1.4876747916755506e-12,9.098678355943879e-18,3.4354378330112226e-14,1.0872592489079798e-15,1.6285024937611268e-12,1.1616477104132092e-14,8.01815451948339e-10,1.383326231175734e-17,5.104343643934616e-18,3.3564186302483476e-16,2.229914822522397e-10,2.9901026458894105e-19,2.3007560891713796e-15,2.63503402306057e-18,3.053550169293031e-15,1.3292752526284707e-16,1.4619725783407917e-19,9.576579654713417e-19,2.508955348962222e-19,5.936788979142583e-15,4.077143180423733e-20,1.148422672711878e-12,1.0449960024009363e-19,3.404580087350992e-15,2.1181563492133586e-16,1.1620976924784295e-10,2.088753926398799e-20,3.3389245623707173e-13,1.153568104878177e-18,1.4490075101754118e-17,4.934694089518606e-17,3.326697043204935e-19,1.137025350422217e-13,6.717773632070873e-10,4.548492255463446e-12,1.647639940657845e-17,4.418394058088068e-19,5.162562428431081e-13,1.2442515094399484e-17,3.872966821763668e-17,2.681652354933444e-14,8.893680473563427e-18,2.841443622478981e-14,1.7412931596665386e-19,2.3862238426887324e-19,8.881855950440648e-15,2.2530398365946915e-18,2.2888346781276653e-18,5.59259008347699e-19,6.468046824586126e-17,4.5568295694595687e-17,9.548477752332776e-15,1.130348719038739e-16,1.506685096884363e-22,2.2685395903354808e-17,3.5234351399609394e-21,1.6961960821266654e-18,1.3474558328417659e-15,7.905807756647383e-18,4.484826366914427e-18,1.1375340817768781e-12,1.2371634000273211e-13,3.2419919061649314e-16,1.2150283484285353e-18,4.018409169983454e-10,6.720561164880799e-17,1.46086153558596e-10,7.873765692866448e-20,9.394556693180575e-21,6.310458638204047e-15,7.902120768734871e-16,2.0308510727863186e-17,2.3684425018967612e-22,6.751651719699832e-19,1.6229203254971392e-15,3.4959834816334106e-16,2.262936515783225e-19,1.3010252527442481e-15,1.3224377793473068e-15,2.8735883234812906e-15,1.369124549105021e-19,1.1537169760851803e-16,3.171795167006395e-20,1.121640480090396e-14,7.87585789949902e-12
